time,frequency,confidence
90.920,316.334,0.934459
90.930,311.795,0.934305
90.940,307.063,0.920423
90.950,304.495,0.944805
90.960,304.953,0.955672
90.970,307.985,0.937054
90.980,311.213,0.925788
90.990,312.975,0.936617
91.000,315.245,0.891758
91.010,318.288,0.798416
91.020,320.855,0.776801
91.030,319.402,0.719593
91.040,316.700,0.735065
91.050,315.683,0.853048
91.060,314.117,0.878792
91.070,312.947,0.906451
91.080,312.546,0.907027
91.090,311.979,0.921797
91.100,312.364,0.881532
91.110,315.353,0.772459
91.120,316.421,0.702603
91.130,316.803,0.529521
91.140,319.203,0.458410
91.150,314.020,0.408214
91.160,309.264,0.605387
91.170,307.284,0.562635
91.180,620.770,0.593639
91.190,627.083,0.572532
91.200,315.687,0.410523
91.210,318.336,0.293972
91.220,643.935,0.238501
91.230,646.830,0.243266
91.240,644.437,0.112901
91.250,632.068,0.145595
91.260,630.043,0.260511
91.270,310.839,0.445686
91.280,323.554,0.256275
91.290,321.853,0.181157
91.300,632.003,0.088213
91.310,325.425,0.091539
91.320,655.191,0.103368
91.330,292.564,0.127162
91.340,586.501,0.159879
91.350,320.612,0.066962
91.360,587.949,0.071465
91.370,327.284,0.191797
91.380,321.827,0.362426
91.390,320.323,0.495555
91.400,320.461,0.550269
91.410,319.247,0.641479
91.420,322.195,0.840822
91.430,324.154,0.882852
91.440,323.536,0.904876
91.450,322.255,0.872856
91.460,320.411,0.820224
91.470,319.256,0.804026
91.480,318.978,0.822216
91.490,318.741,0.860068
91.500,319.639,0.903499
91.510,322.499,0.890538
91.520,325.283,0.897430
91.530,327.742,0.922053
91.540,329.898,0.955035
91.550,332.283,0.920908
91.560,335.453,0.881285
91.570,338.449,0.859301
91.580,341.808,0.778120
91.590,345.037,0.795688
91.600,345.613,0.742485
91.610,347.782,0.738197
91.620,347.620,0.866004
91.630,345.996,0.902496
91.640,344.928,0.859956
91.650,341.739,0.908716
91.660,341.689,0.938921
91.670,340.824,0.918727
91.680,340.057,0.905019
91.690,339.162,0.934072
91.700,339.766,0.911466
91.710,339.695,0.924960
91.720,339.665,0.924064
91.730,339.906,0.915254
91.740,340.808,0.920658
91.750,342.869,0.920935
91.760,344.799,0.936319
91.770,346.450,0.966706
91.780,346.783,0.961647
91.790,346.622,0.959973
91.800,345.593,0.943772
91.810,344.369,0.919963
91.820,345.136,0.938786
91.830,347.360,0.924699
91.840,349.473,0.933496
91.850,349.460,0.937981
91.860,349.184,0.945891
91.870,348.207,0.926533
91.880,348.097,0.928870
91.890,347.939,0.938370
91.900,348.461,0.946300
91.910,348.758,0.957298
91.920,348.897,0.961772
91.930,349.009,0.963413
91.940,349.340,0.965670
91.950,350.196,0.970335
91.960,350.937,0.971174
91.970,351.783,0.962744
91.980,351.890,0.955100
91.990,351.519,0.962921
92.000,351.222,0.968075
92.010,350.579,0.974715
92.020,349.937,0.973087
92.030,348.536,0.943088
92.040,346.221,0.949141
92.050,344.569,0.917583
92.060,344.721,0.933491
92.070,344.746,0.931727
92.080,344.586,0.920494
92.090,344.313,0.907693
92.100,343.363,0.924911
92.110,342.109,0.942253
92.120,341.197,0.942822
92.130,341.142,0.946545
92.140,341.702,0.952645
92.150,343.009,0.950016
92.160,345.475,0.947173
92.170,347.971,0.930636
92.180,349.716,0.965638
92.190,351.394,0.968275
92.200,352.627,0.959062
92.210,353.431,0.969607
92.220,353.782,0.974078
92.230,353.321,0.970031
92.240,352.638,0.957291
92.250,351.498,0.964144
92.260,350.390,0.961884
92.270,349.264,0.956893
92.280,347.822,0.921935
92.290,345.741,0.865844
92.300,338.865,0.665974
92.310,330.636,0.610852
92.320,316.762,0.698913
92.330,309.789,0.917212
92.340,306.086,0.855234
92.350,300.106,0.900285
92.360,298.708,0.942706
92.370,300.624,0.894084
92.380,304.378,0.888987
92.390,307.944,0.896231
92.400,309.831,0.926100
92.410,310.772,0.933372
92.420,311.336,0.962330
92.430,312.218,0.973366
92.440,312.164,0.975534
92.450,311.696,0.973398
92.460,311.453,0.965755
92.470,311.481,0.966117
92.480,311.991,0.967120
92.490,313.238,0.955274
92.500,314.443,0.937529
92.510,314.700,0.944579
92.520,314.323,0.936926
92.530,313.304,0.958187
92.540,312.232,0.938764
92.550,308.872,0.814867
92.560,303.182,0.559664
92.570,294.609,0.471765
92.580,293.031,0.436191
92.590,301.491,0.478514
92.600,307.607,0.487255
92.610,314.577,0.397503
92.620,314.739,0.261670
92.630,314.566,0.357006
92.640,320.164,0.384574
92.650,322.516,0.353241
92.660,322.193,0.281090
92.670,320.472,0.264396
92.680,321.752,0.505737
92.690,326.850,0.654607
92.700,329.187,0.769303
92.710,330.499,0.844050
92.720,331.699,0.830688
92.730,334.335,0.791353
92.740,337.061,0.811164
92.750,339.856,0.755627
92.760,344.752,0.819147
92.770,348.540,0.902100
92.780,351.473,0.936176
92.790,352.437,0.946566
92.800,352.463,0.946540
92.810,352.783,0.951640
92.820,352.844,0.956225
92.830,352.611,0.949300
92.840,352.092,0.957795
92.850,351.801,0.967286
92.860,351.685,0.964779
92.870,351.804,0.964750
92.880,352.387,0.949703
92.890,352.878,0.965171
92.900,353.294,0.971181
92.910,353.639,0.976505
92.920,353.109,0.970984
92.930,352.616,0.959880
92.940,351.704,0.960175
92.950,351.068,0.932974
92.960,349.493,0.796623
92.970,347.792,0.618030
92.980,340.803,0.412851
92.990,342.208,0.410902
93.000,347.652,0.486059
93.010,342.081,0.373397
93.020,582.788,0.095839
93.030,331.145,0.062509
93.040,632.925,0.074406
93.050,325.459,0.052998
93.060,533.636,0.049448
93.070,645.741,0.096101
93.080,649.936,0.110364
93.090,329.312,0.083226
93.100,332.320,0.144897
93.110,338.219,0.220744
93.120,344.044,0.095277
93.130,333.638,0.093913
93.140,332.142,0.097048
93.150,331.568,0.079386
93.160,344.095,0.110222
93.170,341.276,0.097449
93.180,329.606,0.065625
93.190,328.717,0.085216
93.200,328.000,0.093957
93.210,1897.394,0.059727
93.220,350.455,0.166430
93.230,537.701,0.060744
93.240,594.813,0.074795
93.250,594.949,0.068325
93.260,595.839,0.064112
93.270,597.213,0.064264
93.280,656.685,0.084083
93.290,656.823,0.094348
93.300,328.777,0.091907
93.310,661.377,0.063257
93.320,690.490,0.055204
93.330,663.262,0.052446
93.340,340.641,0.082295
93.350,330.193,0.101601
93.360,647.459,0.063702
93.370,594.888,0.077018
93.380,400.714,0.090080
93.390,394.679,0.307257
93.400,395.674,0.721482
93.410,393.866,0.785600
93.420,389.996,0.857306
93.430,385.191,0.924872
93.440,381.690,0.948858
93.450,378.781,0.955049
93.460,376.644,0.964166
93.470,374.313,0.950239
93.480,371.400,0.959315
93.490,370.152,0.951240
93.500,371.553,0.957121
93.510,373.461,0.927896
93.520,374.881,0.961604
93.530,377.077,0.947521
93.540,379.314,0.966518
93.550,381.243,0.966463
93.560,382.498,0.943051
93.570,384.058,0.960591
93.580,385.812,0.946363
93.590,386.758,0.923864
93.600,387.082,0.930617
93.610,386.927,0.923231
93.620,387.446,0.936191
93.630,388.622,0.954645
93.640,390.254,0.950341
93.650,390.983,0.933093
93.660,391.028,0.929731
93.670,390.672,0.933133
93.680,389.888,0.947595
93.690,388.781,0.949892
93.700,388.242,0.949875
93.710,387.993,0.944839
93.720,387.569,0.939734
93.730,385.525,0.935493
93.740,383.168,0.942941
93.750,381.602,0.945903
93.760,380.211,0.954096
93.770,378.708,0.930505
93.780,375.274,0.909145
93.790,369.476,0.828317
93.800,364.647,0.809075
93.810,360.424,0.898717
93.820,355.867,0.949068
93.830,354.428,0.966523
93.840,353.362,0.955470
93.850,353.556,0.964613
93.860,353.198,0.971260
93.870,352.411,0.961953
93.880,352.870,0.962682
93.890,353.812,0.976332
93.900,354.542,0.977207
93.910,354.815,0.978934
93.920,354.326,0.980684
93.930,354.095,0.980372
93.940,354.158,0.980022
93.950,354.211,0.980876
93.960,354.197,0.980888
93.970,353.624,0.978280
93.980,353.184,0.972484
93.990,353.033,0.969996
94.000,352.893,0.970615
94.010,351.934,0.968260
94.020,351.107,0.976013
94.030,350.261,0.980037
94.040,348.786,0.959598
94.050,346.455,0.957442
94.060,343.382,0.935867
94.070,339.642,0.871263
94.080,334.210,0.890989
94.090,328.910,0.892800
94.100,321.368,0.785993
94.110,314.993,0.897049
94.120,310.765,0.901514
94.130,308.561,0.954628
94.140,308.727,0.972555
94.150,309.656,0.962551
94.160,309.929,0.956907
94.170,310.835,0.940035
94.180,311.675,0.951211
94.190,312.415,0.959843
94.200,312.940,0.959570
94.210,313.538,0.949499
94.220,313.450,0.955637
94.230,312.577,0.966337
94.240,312.270,0.974228
94.250,312.563,0.971684
94.260,312.076,0.972831
94.270,311.803,0.973182
94.280,312.181,0.974226
94.290,312.879,0.971063
94.300,313.351,0.963144
94.310,313.218,0.966195
94.320,312.808,0.971194
94.330,312.658,0.969660
94.340,312.112,0.971659
94.350,311.464,0.965790
94.360,311.070,0.958229
94.370,311.174,0.959536
94.380,311.533,0.967549
94.390,312.192,0.969208
94.400,313.106,0.963129
94.410,314.567,0.943788
94.420,316.328,0.946610
94.430,317.586,0.931193
94.440,318.736,0.959956
94.450,318.748,0.961301
94.460,317.512,0.932115
94.470,316.073,0.963101
94.480,314.460,0.952077
94.490,313.053,0.965231
94.500,311.549,0.964403
94.510,310.243,0.956437
94.520,309.621,0.965449
94.530,309.858,0.966927
94.540,310.080,0.963498
94.550,310.488,0.948835
94.560,310.896,0.953278
94.570,311.405,0.963338
94.580,311.868,0.968986
94.590,312.268,0.969326
94.600,312.632,0.970311
94.610,312.928,0.971685
94.620,313.107,0.967260
94.630,312.919,0.968715
94.640,312.728,0.968696
94.650,312.194,0.967268
94.660,311.361,0.958981
94.670,310.618,0.938134
94.680,309.981,0.951440
94.690,310.090,0.954526
94.700,310.766,0.950882
94.710,311.267,0.963828
94.720,311.750,0.966756
94.730,312.606,0.966892
94.740,313.313,0.959629
94.750,313.608,0.954632
94.760,313.920,0.946227
94.770,314.349,0.947865
94.780,314.660,0.957054
94.790,315.245,0.965172
94.800,315.496,0.969501
94.810,315.657,0.967518
94.820,315.294,0.969690
94.830,315.058,0.965266
94.840,314.581,0.957406
94.850,314.291,0.946511
94.860,314.044,0.935693
94.870,313.783,0.948962
94.880,313.291,0.959341
94.890,313.305,0.962268
94.900,313.491,0.954859
94.910,313.807,0.946303
94.920,314.295,0.943884
94.930,314.677,0.955169
94.940,315.379,0.966579
94.950,316.043,0.961887
94.960,316.262,0.962287
94.970,317.000,0.942983
94.980,317.199,0.936942
94.990,318.004,0.950960
95.000,317.865,0.946576
95.010,317.583,0.941232
95.020,316.575,0.955822
95.030,315.547,0.965765
95.040,314.084,0.936947
95.050,312.135,0.954785
95.060,307.769,0.939082
95.070,302.599,0.940926
95.080,295.098,0.793487
95.090,286.245,0.720240
95.100,275.051,0.860622
95.110,268.694,0.914742
95.120,260.984,0.858862
95.130,257.920,0.925428
95.140,256.728,0.961823
95.150,256.416,0.968052
95.160,256.563,0.965834
95.170,256.551,0.965445
95.180,256.779,0.950853
95.190,257.307,0.909082
95.200,259.134,0.896922
95.210,261.157,0.916846
95.220,262.576,0.944479
95.230,262.666,0.957297
95.240,263.213,0.954518
95.250,263.173,0.959749
95.260,263.867,0.938968
95.270,264.311,0.939544
95.280,264.147,0.933745
95.290,262.969,0.958323
95.300,261.588,0.950173
95.310,260.727,0.948177
95.320,260.398,0.960608
95.330,260.100,0.963623
95.340,259.776,0.962989
95.350,258.679,0.953266
95.360,257.099,0.953605
95.370,255.096,0.928207
95.380,253.847,0.952764
95.390,252.511,0.914036
95.400,249.891,0.877703
95.410,245.086,0.863081
95.420,241.077,0.908358
95.430,238.286,0.875078
95.440,235.483,0.837997
95.450,232.684,0.816787
95.460,229.834,0.848460
95.470,228.958,0.897061
95.480,228.355,0.924437
95.490,228.116,0.939006
95.500,229.437,0.907281
95.510,232.591,0.877252
95.520,235.793,0.881191
95.530,238.419,0.925639
95.540,240.875,0.934690
95.550,243.761,0.939768
95.560,246.018,0.939591
95.570,248.208,0.918913
95.580,251.588,0.906042
95.590,254.157,0.944979
95.600,255.408,0.956019
95.610,255.919,0.964666
95.620,256.709,0.968069
95.630,257.002,0.959050
95.640,256.893,0.960095
95.650,257.219,0.959725
95.660,257.589,0.947700
95.670,256.976,0.951045
95.680,256.090,0.960719
95.690,256.089,0.962822
95.700,256.421,0.961373
95.710,256.294,0.965981
95.720,256.620,0.968886
95.730,257.098,0.965186
95.740,257.697,0.947803
95.750,258.334,0.933715
95.760,259.770,0.935915
95.770,260.854,0.920284
95.780,261.181,0.941190
95.790,261.374,0.948651
95.800,261.032,0.937587
95.810,260.398,0.953053
95.820,259.795,0.962225
95.830,259.365,0.966211
95.840,259.447,0.961444
95.850,259.480,0.960158
95.860,259.491,0.957295
95.870,259.636,0.953514
95.880,259.571,0.953366
95.890,260.176,0.954291
95.900,260.509,0.951411
95.910,261.314,0.951814
95.920,262.087,0.966115
95.930,263.367,0.948396
95.940,265.449,0.951772
95.950,269.030,0.942963
95.960,272.432,0.914571
95.970,277.544,0.881789
95.980,284.032,0.878890
95.990,290.043,0.857798
96.000,295.292,0.916789
96.010,298.944,0.935858
96.020,302.196,0.939195
96.030,304.121,0.953794
96.040,305.281,0.960442
96.050,303.523,0.934278
96.060,301.496,0.950321
96.070,298.537,0.924420
96.080,293.697,0.866123
96.090,289.176,0.719138
96.100,279.073,0.777763
96.110,272.975,0.869134
96.120,265.825,0.725416
96.130,256.274,0.707624
96.140,248.725,0.642933
96.150,239.574,0.627942
96.160,230.830,0.522614
96.170,223.392,0.527903
96.180,213.681,0.797140
96.190,209.959,0.913629
96.200,208.525,0.953457
96.210,208.220,0.955102
96.220,208.773,0.936783
96.230,211.340,0.871984
96.240,215.574,0.893257
96.250,219.469,0.853525
96.260,222.995,0.869338
96.270,227.142,0.800952
96.280,230.846,0.895327
96.290,231.442,0.913352
96.300,231.144,0.905555
96.310,230.628,0.900166
96.320,230.286,0.889030
96.330,229.387,0.915327
96.340,228.765,0.926311
96.350,228.322,0.933505
96.360,229.079,0.922436
96.370,229.867,0.876874
96.380,230.736,0.918832
96.390,231.745,0.923480
96.400,232.479,0.891666
96.410,232.599,0.910880
96.420,232.975,0.918793
96.430,233.358,0.916087
96.440,232.973,0.889369
96.450,231.373,0.836074
96.460,229.976,0.817039
96.470,230.289,0.808209
96.480,231.560,0.859155
96.490,232.265,0.838491
96.500,232.705,0.840909
96.510,232.438,0.819097
96.520,231.934,0.837706
96.530,232.453,0.843996
96.540,232.999,0.894881
96.550,233.101,0.885493
96.560,233.770,0.899010
96.570,234.170,0.907180
96.580,234.551,0.909963
96.590,235.197,0.867397
96.600,235.071,0.847868
96.610,234.643,0.862343
96.620,235.166,0.849240
96.630,236.555,0.850847
96.640,237.823,0.826800
96.650,238.440,0.807366
96.660,237.180,0.776576
96.670,235.049,0.711708
96.680,233.208,0.671424
96.690,230.439,0.498338
96.700,220.385,0.570810
96.710,220.546,0.630787
96.720,222.333,0.624555
96.730,224.986,0.558970
96.740,224.834,0.537411
96.750,225.570,0.670792
96.760,226.867,0.508190
96.770,227.651,0.331564
96.780,231.701,0.197586
96.790,235.941,0.147055
96.800,1165.338,0.105510
96.810,244.855,0.105669
96.820,245.782,0.129407
96.830,256.258,0.295316
96.840,257.392,0.417638
96.850,256.759,0.622522
96.860,255.939,0.851336
96.870,255.639,0.914290
96.880,256.655,0.957112
96.890,258.414,0.937637
96.900,260.810,0.910490
96.910,264.594,0.925883
96.920,267.129,0.933807
96.930,268.136,0.966843
96.940,268.957,0.973466
96.950,269.370,0.967985
96.960,271.115,0.957117
96.970,273.193,0.942767
96.980,275.000,0.960420
96.990,276.781,0.933488
97.000,279.899,0.892645
97.010,284.474,0.885580
97.020,287.651,0.896278
97.030,290.203,0.878845
97.040,293.924,0.770851
97.050,299.531,0.834435
97.060,304.749,0.843851
97.070,309.687,0.866729
97.080,312.624,0.919948
97.090,316.435,0.928651
97.100,319.454,0.951340
97.110,321.220,0.924756
97.120,321.899,0.939681
97.130,321.596,0.935035
97.140,320.051,0.922027
97.150,316.131,0.891559
97.160,312.484,0.916555
97.170,309.912,0.923259
97.180,309.147,0.945049
97.190,309.246,0.950416
97.200,309.878,0.939295
97.210,310.905,0.925027
97.220,311.814,0.931462
97.230,313.359,0.919888
97.240,314.490,0.918316
97.250,315.444,0.939828
97.260,315.673,0.939025
97.270,314.744,0.933585
97.280,313.796,0.935470
97.290,312.336,0.963215
97.300,311.346,0.953782
97.310,310.092,0.955026
97.320,309.247,0.966070
97.330,309.532,0.957605
97.340,310.518,0.937368
97.350,311.231,0.953082
97.360,312.880,0.957677
97.370,313.866,0.938297
97.380,313.801,0.944977
97.390,313.282,0.956447
97.400,312.465,0.965606
97.410,311.349,0.959820
97.420,310.200,0.952285
97.430,308.407,0.968077
97.440,307.201,0.952666
97.450,306.886,0.940800
97.460,306.989,0.948430
97.470,307.592,0.963489
97.480,308.807,0.968526
97.490,309.910,0.954485
97.500,310.988,0.945640
97.510,311.813,0.958537
97.520,312.102,0.955680
97.530,312.379,0.954291
97.540,311.891,0.956158
97.550,310.913,0.939544
97.560,309.678,0.956070
97.570,308.078,0.968352
97.580,307.254,0.959664
97.590,306.403,0.963772
97.600,305.517,0.976438
97.610,304.961,0.973452
97.620,304.804,0.968158
97.630,304.938,0.966035
97.640,305.688,0.963347
97.650,307.135,0.950793
97.660,308.777,0.972836
97.670,310.024,0.960861
97.680,310.958,0.953867
97.690,311.830,0.958809
97.700,312.595,0.959780
97.710,312.661,0.962187
97.720,312.409,0.965201
97.730,311.715,0.963768
97.740,310.692,0.943998
97.750,309.844,0.960831
97.760,308.997,0.969840
97.770,307.946,0.962673
97.780,307.062,0.953712
97.790,306.440,0.964044
97.800,306.595,0.950867
97.810,307.635,0.947062
97.820,308.816,0.958015
97.830,309.587,0.954687
97.840,309.880,0.945418
97.850,311.046,0.927128
97.860,311.545,0.943954
97.870,311.499,0.940390
97.880,311.691,0.946957
97.890,311.591,0.953341
97.900,311.076,0.958146
97.910,311.077,0.958889
97.920,311.180,0.954592
97.930,311.056,0.941415
97.940,311.181,0.933802
97.950,311.267,0.928867
97.960,311.320,0.932386
97.970,312.402,0.940919
97.980,312.476,0.949667
97.990,312.133,0.964742
98.000,311.754,0.967083
98.010,311.286,0.963410
98.020,311.309,0.963102
98.030,311.917,0.966383
98.040,312.334,0.961028
98.050,312.296,0.935809
98.060,311.766,0.896256
98.070,310.112,0.835450
98.080,310.275,0.878513
98.090,311.444,0.941245
98.100,312.206,0.961920
98.110,312.937,0.962308
98.120,313.297,0.945353
98.130,312.834,0.919522
98.140,313.803,0.772015
98.150,312.877,0.694146
98.160,313.367,0.835793
98.170,315.781,0.930421
98.180,315.584,0.944634
98.190,314.961,0.935599
98.200,315.135,0.926623
98.210,314.805,0.913781
98.220,314.229,0.897435
98.230,313.139,0.914239
98.240,311.874,0.891883
98.250,310.849,0.737873
98.260,310.253,0.558437
98.270,317.874,0.571417
98.280,319.821,0.575579
98.290,317.840,0.553082
98.300,309.629,0.524601
98.310,306.245,0.517096
98.320,315.126,0.439099
98.330,316.841,0.334819
98.340,324.705,0.234964
98.350,326.231,0.107431
98.360,660.278,0.136595
98.370,657.481,0.131848
98.380,594.864,0.082651
98.390,596.504,0.063828
98.400,602.921,0.044854
98.410,326.694,0.077445
98.420,295.965,0.125684
98.430,295.515,0.280375
98.440,296.042,0.198490
98.450,326.712,0.271388
98.460,326.663,0.328395
98.470,326.049,0.226393
98.480,321.374,0.081330
98.490,647.895,0.088171
98.500,651.619,0.243687
98.510,654.761,0.271141
98.520,655.306,0.165442
98.530,301.349,0.083357
98.540,1869.943,0.131013
98.550,311.130,0.234146
98.560,324.250,0.115392
98.570,326.121,0.153561
98.580,645.396,0.124296
98.590,645.997,0.242063
98.600,652.660,0.353118
98.610,327.351,0.341667
98.620,661.858,0.153299
98.630,646.408,0.125511
98.640,294.991,0.076775
98.650,326.064,0.143686
98.660,294.243,0.275665
98.670,294.793,0.338197
98.680,268.847,0.268168
98.690,965.153,0.106264
98.700,662.816,0.116864
98.710,297.860,0.189237
98.720,297.960,0.308400
98.730,297.749,0.370283
98.740,303.251,0.260977
98.750,320.407,0.127501
98.760,279.155,0.069331
98.770,300.489,0.032135
98.780,1233.164,0.016331
98.790,1973.977,0.022375
98.800,658.577,0.053471
98.810,657.471,0.093600
98.820,656.637,0.085203
98.830,594.273,0.055267
98.840,1170.891,0.045346
98.850,1181.622,0.038543
98.860,1970.598,0.020125
98.870,1055.454,0.002574
98.880,32.131,0.035565
98.890,1174.397,0.025048
98.900,599.016,0.028896
98.910,662.788,0.050786
